user_id,age_group,gender,country,annual_income_range,preferred_device,primary_traffic_source,registration_date,is_premium_user
2199,35-44,Male,Canada,50k-75k,Mobile,paid_search,2024-11-13,True
2200,25-34,Male,US,<30k,Mixed,social_media,2024-07-28,False
2201,35-44,Female,US,30k-50k,Desktop,social_media,2024-06-12,False
2202,25-34,Male,Australia,50k-75k,Desktop,paid_search,2024-11-26,False
2203,45-54,Male,France,40k-60k,Mobile,email_campaign,2024-06-14,False
2204,55-64,Male,US,30k-50k,Desktop,email_campaign,2024-10-14,True
2205,18-24,Female,France,40k-60k,Desktop,social_media,2024-07-19,False
2206,45-54,Male,UK,<30k,Mixed,organic_search,2024-11-03,False
2207,45-54,Male,Australia,50k-75k,Mobile,email_campaign,2024-10-22,True
2208,25-34,Female,US,100k+,Mobile,organic_search,2024-07-01,False
2209,35-44,Male,Canada,75k-100k,Mixed,organic_search,2024-07-02,False
2210,25-34,Female,US,30k-50k,Mobile,organic_search,2024-08-12,False
2211,35-44,Female,US,75k-100k,Mobile,direct,2024-11-22,True
2212,25-34,Male,US,50k-75k,Tablet,paid_search,2024-08-28,False
2213,18-24,Female,France,<25k,Mobile,social_media,2024-10-11,False
2214,35-44,Female,US,<30k,Mobile,paid_search,2024-07-03,False
2215,25-34,Female,UK,75k-100k,Mobile,direct,2024-11-05,False
2216,45-54,Female,UK,<30k,Desktop,email_campaign,2024-07-31,False
2217,65+,Female,Canada,75k-100k,Mixed,paid_search,2024-08-18,False
2218,25-34,Other,US,75k-100k,Mobile,paid_search,2024-08-30,False
2219,18-24,Male,UK,<30k,Mobile,social_media,2024-06-09,False
2220,25-34,Male,US,30k-50k,Mobile,paid_search,2024-06-05,False
2221,25-34,Male,Germany,40k-60k,Desktop,social_media,2024-09-28,False
2222,25-34,Female,Netherlands,<25k,Desktop,social_media,2024-06-26,False
2223,18-24,Male,US,30k-50k,Desktop,social_media,2024-07-29,False
2224,25-34,Male,US,100k+,Desktop,social_media,2024-10-15,False
2225,65+,Male,US,<30k,Desktop,organic_search,2024-09-26,False
2226,35-44,Female,France,25k-40k,Mobile,social_media,2024-07-29,False
2227,35-44,Male,US,<30k,Desktop,paid_search,2024-10-14,False
2228,25-34,Male,UK,50k-75k,Desktop,organic_search,2024-10-20,False
2229,35-44,Male,US,75k-100k,Mobile,social_media,2024-11-24,False
2230,35-44,Male,France,60k-80k,Mobile,social_media,2024-09-30,False
2231,25-34,Male,Canada,75k-100k,Desktop,paid_search,2024-06-07,False
2232,35-44,Male,Australia,100k+,Desktop,organic_search,2024-11-08,False
2233,18-24,Female,US,50k-75k,Mixed,email_campaign,2024-06-14,False
2234,25-34,Female,Canada,75k-100k,Desktop,direct,2024-10-01,False
2235,35-44,Male,US,75k-100k,Desktop,social_media,2024-06-24,False
2236,35-44,Female,US,75k-100k,Mobile,direct,2024-06-10,True
2237,25-34,Female,Israel,25k-40k,Desktop,organic_search,2024-07-28,False
2238,18-24,Male,US,50k-75k,Desktop,organic_search,2024-11-11,False
2239,45-54,Female,Netherlands,25k-40k,Desktop,paid_search,2024-11-15,False
2240,35-44,Male,US,30k-50k,Mobile,email_campaign,2024-11-04,False
2241,35-44,Male,US,50k-75k,Mobile,referral,2024-07-21,True
2242,25-34,Male,US,30k-50k,Desktop,social_media,2024-07-13,False
2243,25-34,Male,Israel,60k-80k,Mobile,organic_search,2024-08-02,False
2244,45-54,Female,US,100k+,Mobile,organic_search,2024-06-29,False
2245,35-44,Male,Canada,50k-75k,Desktop,email_campaign,2024-10-29,False
2246,25-34,Male,France,<25k,Mobile,email_campaign,2024-09-03,False
2247,35-44,Female,US,100k+,Desktop,paid_search,2024-07-07,False
2248,25-34,Male,US,75k-100k,Desktop,paid_search,2024-10-15,False
2249,18-24,Male,US,30k-50k,Mobile,social_media,2024-07-19,False
2250,45-54,Female,Germany,25k-40k,Mixed,paid_search,2024-08-29,False
2251,65+,Female,Israel,40k-60k,Mixed,organic_search,2024-07-18,False
2252,25-34,Male,Netherlands,<25k,Desktop,paid_search,2024-06-07,False
2253,18-24,Female,US,30k-50k,Mixed,organic_search,2024-08-18,False
2254,18-24,Male,US,50k-75k,Tablet,social_media,2024-07-31,True
2255,55-64,Male,France,25k-40k,Desktop,referral,2024-10-28,False
2256,35-44,Male,UK,50k-75k,Mixed,organic_search,2024-07-01,True
2257,35-44,Male,Germany,<25k,Mixed,organic_search,2024-11-14,False
2258,55-64,Male,US,30k-50k,Desktop,paid_search,2024-06-19,False
2259,25-34,Male,US,30k-50k,Mobile,organic_search,2024-09-16,False
2260,25-34,Male,US,50k-75k,Mobile,direct,2024-06-03,False
2261,25-34,Male,Germany,25k-40k,Desktop,email_campaign,2024-09-02,False
2262,35-44,Male,France,25k-40k,Desktop,organic_search,2024-07-07,False
2263,18-24,Female,Germany,40k-60k,Desktop,paid_search,2024-09-23,False
2264,35-44,Male,Australia,50k-75k,Desktop,email_campaign,2024-08-17,False
2265,35-44,Female,France,25k-40k,Desktop,direct,2024-10-08,False
2266,25-34,Female,UK,30k-50k,Mixed,direct,2024-06-13,False
2267,35-44,Female,US,75k-100k,Desktop,organic_search,2024-08-13,False
2268,25-34,Female,US,30k-50k,Desktop,direct,2024-08-08,False
2269,18-24,Male,US,50k-75k,Mobile,organic_search,2024-07-05,False
2270,25-34,Male,US,30k-50k,Desktop,email_campaign,2024-07-09,False
2271,45-54,Male,US,50k-75k,Mobile,paid_search,2024-06-12,False
2272,25-34,Male,US,50k-75k,Mixed,social_media,2024-09-27,False
2273,25-34,Male,Canada,75k-100k,Mobile,organic_search,2024-06-16,False
2274,35-44,Female,US,50k-75k,Mixed,paid_search,2024-08-23,True
2275,35-44,Male,UK,<30k,Desktop,organic_search,2024-09-11,False
2276,25-34,Female,Netherlands,40k-60k,Mobile,paid_search,2024-07-30,False
2277,25-34,Male,US,50k-75k,Mobile,social_media,2024-11-14,False
2278,35-44,Male,France,40k-60k,Mobile,social_media,2024-11-13,False
2279,25-34,Male,Netherlands,<25k,Mixed,organic_search,2024-09-25,False
2280,35-44,Male,US,30k-50k,Desktop,organic_search,2024-10-10,False
2281,35-44,Male,Germany,<25k,Mobile,email_campaign,2024-11-06,False
2282,25-34,Male,UK,75k-100k,Desktop,organic_search,2024-09-22,True
2283,25-34,Male,US,30k-50k,Mobile,paid_search,2024-06-19,False
2284,35-44,Female,US,30k-50k,Desktop,social_media,2024-09-28,True
2285,45-54,Male,Canada,<30k,Mobile,referral,2024-10-29,False
2286,18-24,Female,US,75k-100k,Mobile,organic_search,2024-06-11,False
2287,55-64,Male,UK,30k-50k,Mobile,social_media,2024-06-28,False
2288,35-44,Female,US,30k-50k,Mixed,referral,2024-09-26,True
2289,65+,Male,France,25k-40k,Tablet,paid_search,2024-10-06,False
2290,45-54,Male,Canada,50k-75k,Mobile,organic_search,2024-10-28,False
2291,45-54,Male,US,<30k,Mobile,referral,2024-09-27,False
2292,18-24,Female,US,<30k,Mobile,organic_search,2024-08-11,False
2293,25-34,Female,Israel,<25k,Mobile,paid_search,2024-08-06,False
2294,25-34,Female,US,30k-50k,Desktop,paid_search,2024-10-22,False
2295,25-34,Male,Canada,75k-100k,Mobile,referral,2024-09-26,True
2296,35-44,Male,UK,<30k,Mobile,paid_search,2024-07-07,False
2297,55-64,Male,Germany,25k-40k,Mobile,organic_search,2024-07-13,False
2298,35-44,Male,Canada,75k-100k,Mobile,organic_search,2024-06-11,True
2299,18-24,Male,Canada,50k-75k,Mobile,paid_search,2024-09-02,False
2300,35-44,Male,Canada,30k-50k,Mixed,paid_search,2024-09-06,False
2301,35-44,Female,Netherlands,25k-40k,Mixed,organic_search,2024-08-26,False
2302,25-34,Male,Australia,<30k,Mobile,social_media,2024-06-27,False
2303,35-44,Male,UK,75k-100k,Mobile,paid_search,2024-10-18,False
2304,55-64,Female,US,30k-50k,Tablet,organic_search,2024-06-09,False
2305,45-54,Female,UK,50k-75k,Tablet,email_campaign,2024-10-03,False
2306,25-34,Female,Netherlands,40k-60k,Desktop,paid_search,2024-09-10,False
2307,18-24,Female,Germany,40k-60k,Mobile,organic_search,2024-06-24,True
2308,25-34,Male,Germany,40k-60k,Desktop,organic_search,2024-09-07,False
2309,55-64,Female,US,50k-75k,Desktop,paid_search,2024-10-15,False
2310,35-44,Female,Canada,30k-50k,Tablet,paid_search,2024-09-20,False
2311,55-64,Male,US,75k-100k,Tablet,direct,2024-09-26,False
2312,25-34,Male,Germany,<25k,Mobile,organic_search,2024-11-04,False
2313,25-34,Male,Australia,30k-50k,Mobile,social_media,2024-06-23,False
2314,25-34,Female,UK,75k-100k,Desktop,paid_search,2024-10-27,False
2315,25-34,Female,Australia,50k-75k,Desktop,paid_search,2024-08-14,False
2316,25-34,Male,US,75k-100k,Mobile,organic_search,2024-11-05,False
2317,25-34,Male,France,40k-60k,Mobile,paid_search,2024-08-16,False
2318,35-44,Male,UK,30k-50k,Mobile,paid_search,2024-11-18,False
2319,25-34,Female,US,50k-75k,Desktop,email_campaign,2024-07-26,True
2320,55-64,Female,Canada,<30k,Mobile,paid_search,2024-07-07,False
2321,25-34,Male,Germany,40k-60k,Mobile,referral,2024-06-06,False
2322,25-34,Female,Australia,50k-75k,Mobile,paid_search,2024-11-04,False
2323,35-44,Male,Germany,<25k,Mixed,social_media,2024-09-29,False
2324,25-34,Male,Canada,50k-75k,Mobile,social_media,2024-08-09,False
2325,35-44,Female,US,<30k,Desktop,paid_search,2024-08-21,False
2326,25-34,Female,US,50k-75k,Mobile,paid_search,2024-10-31,False
2327,35-44,Other,UK,30k-50k,Desktop,direct,2024-09-13,False
2328,25-34,Female,US,30k-50k,Desktop,organic_search,2024-11-05,False
2329,45-54,Other,Canada,50k-75k,Desktop,organic_search,2024-09-07,True
2330,45-54,Female,UK,<30k,Desktop,social_media,2024-10-18,False
2331,35-44,Female,Netherlands,40k-60k,Mobile,organic_search,2024-06-05,False
2332,55-64,Male,France,<25k,Desktop,paid_search,2024-09-11,False
2333,45-54,Male,US,30k-50k,Mixed,social_media,2024-10-19,False
2334,55-64,Male,US,30k-50k,Desktop,organic_search,2024-10-15,False
2335,25-34,Male,Germany,40k-60k,Mixed,social_media,2024-10-25,True
2336,25-34,Other,France,<25k,Mobile,direct,2024-06-25,False
2337,18-24,Female,France,<25k,Mixed,organic_search,2024-08-19,False
2338,35-44,Female,Australia,100k+,Desktop,social_media,2024-07-03,False
2339,25-34,Male,US,75k-100k,Desktop,referral,2024-10-29,False
2340,35-44,Female,Canada,75k-100k,Mobile,social_media,2024-06-14,False
2341,18-24,Male,US,<30k,Desktop,organic_search,2024-07-31,False
2342,25-34,Male,Canada,<30k,Mobile,paid_search,2024-08-15,False
2343,45-54,Other,Germany,40k-60k,Desktop,direct,2024-07-08,False
2344,25-34,Female,US,50k-75k,Mobile,social_media,2024-07-04,False
2345,18-24,Male,UK,50k-75k,Mobile,paid_search,2024-09-24,False
2346,25-34,Male,US,<30k,Mobile,email_campaign,2024-06-20,False
2347,25-34,Male,US,75k-100k,Mobile,organic_search,2024-09-03,False
2348,35-44,Male,US,75k-100k,Desktop,paid_search,2024-09-29,False
2349,35-44,Male,Germany,25k-40k,Mixed,organic_search,2024-07-13,False
2350,45-54,Male,US,75k-100k,Mobile,paid_search,2024-10-05,False
2351,25-34,Male,Canada,<30k,Desktop,paid_search,2024-06-21,False
2352,45-54,Female,Israel,25k-40k,Mobile,social_media,2024-06-22,False
2353,35-44,Female,Germany,25k-40k,Desktop,paid_search,2024-06-19,False
2354,25-34,Male,France,40k-60k,Mobile,email_campaign,2024-10-31,False
2355,45-54,Female,Israel,60k-80k,Mobile,paid_search,2024-11-10,False
2356,18-24,Male,France,25k-40k,Mobile,email_campaign,2024-08-12,False
2357,35-44,Female,US,100k+,Desktop,organic_search,2024-11-17,False
2358,18-24,Female,Australia,75k-100k,Desktop,direct,2024-06-03,False
2359,45-54,Female,US,50k-75k,Desktop,organic_search,2024-09-15,False
2360,55-64,Male,US,50k-75k,Desktop,social_media,2024-07-31,False
2361,45-54,Male,Germany,25k-40k,Desktop,direct,2024-06-13,False
2362,45-54,Male,US,30k-50k,Mobile,email_campaign,2024-11-10,False
2363,25-34,Male,Canada,<30k,Desktop,organic_search,2024-08-12,False
2364,18-24,Female,UK,100k+,Desktop,social_media,2024-06-18,False
2365,45-54,Female,US,<30k,Tablet,social_media,2024-10-18,True
2366,35-44,Male,US,75k-100k,Mobile,organic_search,2024-08-28,False
2367,45-54,Female,UK,75k-100k,Mixed,email_campaign,2024-08-22,False
2368,45-54,Female,UK,75k-100k,Mobile,social_media,2024-10-26,False
2369,35-44,Female,US,100k+,Mobile,organic_search,2024-06-10,False
2370,35-44,Female,UK,30k-50k,Mobile,email_campaign,2024-07-29,False
2371,35-44,Female,France,40k-60k,Desktop,paid_search,2024-06-16,False
2372,35-44,Male,US,50k-75k,Mobile,organic_search,2024-10-23,False
2373,45-54,Male,France,25k-40k,Mobile,organic_search,2024-07-06,False
2374,35-44,Male,US,50k-75k,Desktop,paid_search,2024-10-30,False
2375,25-34,Male,US,30k-50k,Desktop,paid_search,2024-11-02,False
2376,25-34,Male,US,50k-75k,Mobile,organic_search,2024-10-18,False
2377,35-44,Female,US,75k-100k,Mobile,paid_search,2024-10-26,False
2378,25-34,Male,France,60k-80k,Desktop,referral,2024-10-05,True
2379,55-64,Other,US,50k-75k,Mobile,direct,2024-09-22,False
2380,35-44,Male,US,30k-50k,Mobile,organic_search,2024-11-15,False
2381,25-34,Male,France,25k-40k,Mobile,paid_search,2024-06-23,False
2382,35-44,Male,US,75k-100k,Mobile,referral,2024-08-08,False
2383,25-34,Female,US,30k-50k,Mobile,organic_search,2024-08-24,True
2384,35-44,Male,France,25k-40k,Desktop,organic_search,2024-10-15,False
2385,25-34,Male,US,75k-100k,Mixed,email_campaign,2024-10-25,False
2386,25-34,Male,US,100k+,Mixed,organic_search,2024-09-03,False
2387,25-34,Male,US,100k+,Mobile,paid_search,2024-08-02,False
2388,45-54,Female,UK,50k-75k,Mobile,referral,2024-11-14,True
2389,18-24,Female,Israel,60k-80k,Desktop,social_media,2024-11-06,False
2390,25-34,Female,US,30k-50k,Mobile,organic_search,2024-07-19,False
2391,45-54,Female,US,75k-100k,Mobile,paid_search,2024-07-03,True
2392,25-34,Female,US,<30k,Desktop,organic_search,2024-07-04,False
2393,25-34,Male,Canada,50k-75k,Desktop,social_media,2024-08-09,False
2394,35-44,Female,France,25k-40k,Mobile,social_media,2024-06-26,False
2395,25-34,Female,Israel,<25k,Mobile,organic_search,2024-06-24,True
2396,25-34,Male,US,100k+,Mobile,paid_search,2024-08-26,False
2397,35-44,Female,UK,100k+,Desktop,paid_search,2024-11-02,False
2398,55-64,Female,Germany,<25k,Desktop,social_media,2024-09-21,False
2399,35-44,Male,France,40k-60k,Desktop,paid_search,2024-11-07,False
2400,25-34,Male,US,75k-100k,Mobile,organic_search,2024-06-17,False
2401,25-34,Female,Canada,50k-75k,Mobile,organic_search,2024-09-15,False
2402,35-44,Female,Germany,<25k,Desktop,organic_search,2024-10-10,False
2403,55-64,Male,Netherlands,<25k,Desktop,organic_search,2024-08-16,False
2404,35-44,Female,US,75k-100k,Mobile,organic_search,2024-07-13,False
2405,25-34,Male,UK,<30k,Mobile,referral,2024-09-13,True
2406,35-44,Male,Canada,50k-75k,Mobile,email_campaign,2024-08-20,False
2407,18-24,Male,Australia,100k+,Tablet,organic_search,2024-06-24,False
2408,65+,Male,France,80k+,Mobile,email_campaign,2024-07-27,False
2409,35-44,Female,US,50k-75k,Mobile,email_campaign,2024-09-01,False
2410,35-44,Female,Canada,50k-75k,Tablet,organic_search,2024-09-13,False
2411,35-44,Male,Germany,60k-80k,Mixed,social_media,2024-11-25,True
2412,35-44,Male,UK,50k-75k,Tablet,paid_search,2024-11-22,False
2413,35-44,Female,Canada,75k-100k,Tablet,email_campaign,2024-11-04,False
2414,18-24,Male,US,30k-50k,Mixed,organic_search,2024-09-02,False
2415,55-64,Female,Netherlands,25k-40k,Mobile,organic_search,2024-11-07,False
2416,45-54,Female,UK,75k-100k,Mobile,organic_search,2024-10-17,False
2417,25-34,Female,Canada,100k+,Mixed,paid_search,2024-08-30,False
2418,25-34,Male,US,<30k,Desktop,paid_search,2024-07-04,False
2419,18-24,Male,US,30k-50k,Desktop,paid_search,2024-06-12,False
2420,25-34,Female,Canada,30k-50k,Mixed,direct,2024-09-07,True
2421,45-54,Male,US,75k-100k,Mixed,social_media,2024-09-23,False
2422,18-24,Male,US,100k+,Mobile,social_media,2024-10-28,False
2423,25-34,Female,Germany,<25k,Mobile,paid_search,2024-07-15,False
2424,25-34,Female,US,50k-75k,Desktop,social_media,2024-08-09,False
2425,18-24,Male,US,30k-50k,Desktop,organic_search,2024-06-10,False
2426,25-34,Male,UK,75k-100k,Desktop,social_media,2024-09-26,False
2427,18-24,Female,France,80k+,Desktop,email_campaign,2024-07-26,False
2428,25-34,Female,Netherlands,<25k,Mobile,organic_search,2024-11-01,True
2429,55-64,Female,US,50k-75k,Mixed,direct,2024-10-04,False
2430,35-44,Male,US,50k-75k,Mixed,paid_search,2024-07-05,False
2431,35-44,Female,US,50k-75k,Desktop,direct,2024-07-03,False
2432,25-34,Female,Canada,50k-75k,Mobile,organic_search,2024-08-23,False
2433,45-54,Female,Canada,50k-75k,Mixed,organic_search,2024-08-12,True
2434,55-64,Male,France,60k-80k,Mobile,email_campaign,2024-10-10,True
2435,45-54,Male,US,75k-100k,Mobile,organic_search,2024-09-23,False
2436,18-24,Female,US,30k-50k,Mobile,email_campaign,2024-06-29,True
2437,25-34,Male,Germany,<25k,Mobile,organic_search,2024-10-09,False
2438,35-44,Male,Canada,30k-50k,Mobile,paid_search,2024-07-13,False
2439,25-34,Female,US,100k+,Desktop,organic_search,2024-09-14,False
2440,25-34,Male,US,50k-75k,Mobile,organic_search,2024-07-28,False
2441,45-54,Female,UK,30k-50k,Tablet,email_campaign,2024-06-23,False
2442,55-64,Female,US,100k+,Desktop,organic_search,2024-11-29,False
2443,18-24,Female,US,30k-50k,Mixed,paid_search,2024-06-02,False
2444,55-64,Female,UK,<30k,Desktop,paid_search,2024-11-10,True
2445,18-24,Male,Canada,<30k,Mobile,organic_search,2024-10-04,False
2446,25-34,Male,France,25k-40k,Desktop,paid_search,2024-11-11,False
2447,25-34,Male,UK,75k-100k,Mixed,social_media,2024-08-11,False
2448,45-54,Male,Netherlands,<25k,Desktop,organic_search,2024-09-27,False
2449,18-24,Male,France,<25k,Desktop,organic_search,2024-09-20,False
2450,45-54,Male,US,50k-75k,Desktop,organic_search,2024-06-20,False
2451,35-44,Male,France,<25k,Mixed,referral,2024-11-19,False
2452,18-24,Female,Canada,30k-50k,Mobile,organic_search,2024-10-10,True
2453,35-44,Male,US,<30k,Mixed,organic_search,2024-07-17,False
2454,35-44,Male,US,100k+,Desktop,organic_search,2024-07-11,False
2455,18-24,Female,Australia,50k-75k,Mobile,organic_search,2024-07-02,False
2456,45-54,Female,US,100k+,Mixed,organic_search,2024-11-01,True
2457,35-44,Male,US,<30k,Mobile,email_campaign,2024-09-09,False
2458,18-24,Female,Canada,50k-75k,Desktop,organic_search,2024-06-29,False
2459,55-64,Female,UK,30k-50k,Mixed,paid_search,2024-09-13,False
2460,35-44,Male,US,100k+,Desktop,social_media,2024-09-08,False
2461,45-54,Male,Canada,50k-75k,Mobile,email_campaign,2024-07-11,False
2462,25-34,Female,US,100k+,Mobile,organic_search,2024-06-12,False
2463,45-54,Female,Israel,80k+,Desktop,organic_search,2024-07-26,True
2464,18-24,Female,Germany,25k-40k,Mobile,email_campaign,2024-07-14,False
2465,25-34,Male,Germany,<25k,Tablet,email_campaign,2024-07-11,False
2466,25-34,Female,US,75k-100k,Desktop,paid_search,2024-07-24,False
2467,25-34,Male,France,40k-60k,Desktop,social_media,2024-07-18,False
2468,18-24,Female,Israel,60k-80k,Mobile,social_media,2024-09-12,False
2469,35-44,Female,France,<25k,Desktop,paid_search,2024-06-29,False
2470,25-34,Male,US,30k-50k,Tablet,direct,2024-11-04,False
2471,25-34,Other,France,40k-60k,Mobile,paid_search,2024-11-29,False
2472,45-54,Female,US,75k-100k,Mobile,paid_search,2024-10-14,False
2473,55-64,Male,Canada,75k-100k,Desktop,organic_search,2024-08-10,False
2474,35-44,Male,France,25k-40k,Mobile,paid_search,2024-06-30,False
2475,35-44,Female,Canada,<30k,Desktop,email_campaign,2024-11-21,True
2476,45-54,Male,Israel,25k-40k,Desktop,organic_search,2024-08-11,False
2477,35-44,Female,Netherlands,40k-60k,Mobile,referral,2024-07-25,False
2478,35-44,Male,UK,100k+,Mixed,organic_search,2024-10-31,False
2479,35-44,Male,France,40k-60k,Desktop,social_media,2024-06-14,False
2480,35-44,Male,US,100k+,Mobile,social_media,2024-07-12,False
2481,25-34,Female,UK,50k-75k,Desktop,organic_search,2024-07-06,False
2482,35-44,Male,US,30k-50k,Desktop,social_media,2024-06-14,False
2483,18-24,Male,France,25k-40k,Desktop,referral,2024-11-30,True
2484,25-34,Female,Australia,50k-75k,Desktop,email_campaign,2024-08-26,True
2485,65+,Female,US,30k-50k,Mobile,email_campaign,2024-11-24,False
2486,25-34,Male,US,75k-100k,Desktop,direct,2024-07-01,True
2487,45-54,Male,Canada,<30k,Mobile,social_media,2024-07-07,True
2488,65+,Female,Germany,<25k,Mobile,email_campaign,2024-10-08,False
2489,35-44,Female,Canada,30k-50k,Desktop,organic_search,2024-11-07,True
2490,65+,Female,Israel,25k-40k,Mobile,social_media,2024-09-12,False
2491,55-64,Female,Germany,<25k,Mobile,referral,2024-06-27,False
2492,25-34,Female,Australia,50k-75k,Mobile,organic_search,2024-07-16,False
2493,25-34,Male,US,100k+,Desktop,social_media,2024-10-26,False
2494,25-34,Female,US,50k-75k,Mobile,direct,2024-11-09,False
2495,45-54,Male,Australia,30k-50k,Mobile,direct,2024-08-23,False
2496,35-44,Male,US,50k-75k,Mixed,paid_search,2024-06-09,False
2497,35-44,Male,UK,50k-75k,Mixed,organic_search,2024-09-17,False
2498,35-44,Female,US,75k-100k,Mobile,paid_search,2024-11-20,False
